Region,Date,Pollutant,Concentration_µg/m³
Nafplio,2023-01-09 08:00:00,Ozone (O₃) µg/m³,64.14787
Nafplio,2023-01-09 16:00:00,Ozone (O₃) µg/m³,61.128914
Nafplio,2023-01-10 00:00:00,Ozone (O₃) µg/m³,67.96128
Nafplio,2023-01-10 08:00:00,Ozone (O₃) µg/m³,71.91346
Nafplio,2023-01-10 16:00:00,Ozone (O₃) µg/m³,69.96036
Nafplio,2023-01-11 00:00:00,Ozone (O₃) µg/m³,51.412853
Nafplio,2023-01-11 08:00:00,Ozone (O₃) µg/m³,63.003014
Nafplio,2023-01-11 16:00:00,Ozone (O₃) µg/m³,45.819183
Nafplio,2023-01-12 00:00:00,Ozone (O₃) µg/m³,37.676697
Nafplio,2023-01-12 08:00:00,Ozone (O₃) µg/m³,58.21449
Nafplio,2023-01-12 16:00:00,Ozone (O₃) µg/m³,43.268627
Nafplio,2023-01-13 00:00:00,Ozone (O₃) µg/m³,38.43638
Nafplio,2023-01-13 08:00:00,Ozone (O₃) µg/m³,62.231308
Nafplio,2023-01-13 16:00:00,Ozone (O₃) µg/m³,49.12025
Nafplio,2023-01-14 00:00:00,Ozone (O₃) µg/m³,45.10288
Nafplio,2023-01-14 08:00:00,Ozone (O₃) µg/m³,58.687656
Nafplio,2023-01-14 16:00:00,Ozone (O₃) µg/m³,55.13805
Nafplio,2023-01-15 00:00:00,Ozone (O₃) µg/m³,41.226147
Nafplio,2023-01-15 08:00:00,Ozone (O₃) µg/m³,51.35881
Nafplio,2023-01-15 16:00:00,Ozone (O₃) µg/m³,48.60331
Nafplio,2023-01-16 00:00:00,Ozone (O₃) µg/m³,40.1838
Nafplio,2023-01-16 08:00:00,Ozone (O₃) µg/m³,59.91133
Nafplio,2023-01-16 16:00:00,Ozone (O₃) µg/m³,67.660355
Nafplio,2023-01-17 00:00:00,Ozone (O₃) µg/m³,74.25417
Nafplio,2023-01-17 08:00:00,Ozone (O₃) µg/m³,78.6244
Nafplio,2023-01-17 16:00:00,Ozone (O₃) µg/m³,76.11267
Nafplio,2023-01-18 00:00:00,Ozone (O₃) µg/m³,71.68333
Nafplio,2023-01-18 08:00:00,Ozone (O₃) µg/m³,78.72888
Nafplio,2023-01-18 16:00:00,Ozone (O₃) µg/m³,71.23557
Nafplio,2023-01-19 00:00:00,Ozone (O₃) µg/m³,68.44126
Nafplio,2023-01-19 08:00:00,Ozone (O₃) µg/m³,77.01671
Nafplio,2023-01-19 16:00:00,Ozone (O₃) µg/m³,75.22658
Nafplio,2023-01-20 00:00:00,Ozone (O₃) µg/m³,71.28914
Nafplio,2023-01-20 08:00:00,Ozone (O₃) µg/m³,69.753235
Nafplio,2023-01-20 16:00:00,Ozone (O₃) µg/m³,65.22417
Nafplio,2023-01-21 00:00:00,Ozone (O₃) µg/m³,68.5702
Nafplio,2023-01-21 08:00:00,Ozone (O₃) µg/m³,78.28518
Nafplio,2023-01-21 16:00:00,Ozone (O₃) µg/m³,69.24791
Nafplio,2023-01-22 00:00:00,Ozone (O₃) µg/m³,54.220695
Nafplio,2023-01-22 08:00:00,Ozone (O₃) µg/m³,70.140915
Nafplio,2023-01-22 16:00:00,Ozone (O₃) µg/m³,70.038376
Nafplio,2023-01-23 00:00:00,Ozone (O₃) µg/m³,57.70835
Nafplio,2023-01-23 08:00:00,Ozone (O₃) µg/m³,75.78471
Nafplio,2023-01-23 16:00:00,Ozone (O₃) µg/m³,65.91108
Nafplio,2023-01-24 00:00:00,Ozone (O₃) µg/m³,59.45118
Nafplio,2023-01-24 08:00:00,Ozone (O₃) µg/m³,72.15218
Nafplio,2023-01-24 16:00:00,Ozone (O₃) µg/m³,65.09187
Nafplio,2023-01-25 00:00:00,Ozone (O₃) µg/m³,53.3366
Nafplio,2023-01-25 08:00:00,Ozone (O₃) µg/m³,55.247055
Nafplio,2023-01-25 16:00:00,Ozone (O₃) µg/m³,47.855335
Nafplio,2023-01-26 00:00:00,Ozone (O₃) µg/m³,45.670815
Nafplio,2023-01-26 08:00:00,Ozone (O₃) µg/m³,54.342583
Nafplio,2023-01-26 16:00:00,Ozone (O₃) µg/m³,46.463413
Nafplio,2023-01-27 00:00:00,Ozone (O₃) µg/m³,47.85737
Nafplio,2023-01-27 08:00:00,Ozone (O₃) µg/m³,72.76233
Nafplio,2023-01-27 16:00:00,Ozone (O₃) µg/m³,57.544884
Nafplio,2023-01-28 00:00:00,Ozone (O₃) µg/m³,45.835236
Nafplio,2023-01-28 08:00:00,Ozone (O₃) µg/m³,73.505226
Nafplio,2023-01-28 16:00:00,Ozone (O₃) µg/m³,66.466576
Nafplio,2023-01-29 00:00:00,Ozone (O₃) µg/m³,42.453316
Nafplio,2023-01-29 08:00:00,Ozone (O₃) µg/m³,57.747627
Nafplio,2023-01-29 16:00:00,Ozone (O₃) µg/m³,55.37523
Nafplio,2023-01-30 00:00:00,Ozone (O₃) µg/m³,49.091675
